,Cod_cliente,Ultima_Compra,Total_transacoes,Valor_total_gasto,Avg_transacao,diversidade_produtos,Dia_fav_compra,UK,Gastos_medios_mensais,Desvio_padrao_gastos_mensais,Tendencia_gastos
333,12783,2,78,1295.87,16.61,74,4,0,323.9675,143.9982873451394,-31.907
334,12784,15,58,518.42,8.94,53,3,0,518.42,0.0,0.0
335,12785,364,13,255.95,19.69,13,4,0,255.95,0.0,0.0
336,12787,9,17,418.66,24.63,16,1,0,139.5533333333333,33.91935337433974,-19.55
337,12789,65,3,76.85,25.62,3,2,0,76.85,0.0,0.0
338,12790,192,20,294.92,14.75,20,1,0,294.92,0.0,0.0
339,12791,373,1,177.60000000000002,177.6,1,2,0,177.60000000000002,0.0,0.0
340,12792,256,24,344.54,14.36,24,0,0,344.54,0.0,0.0
341,12793,334,22,461.48,20.98,20,6,0,230.74,179.5202696076407,253.88
342,12794,53,45,860.41,19.12,43,0,0,430.205,160.0960463284462,226.41
343,12795,18,13,318.48,24.5,13,0,0,318.48,0.0,0.0
344,12797,365,12,226.03,18.84,12,3,0,226.03,0.0,0.0
345,12802,186,24,397.58,16.57,24,0,0,397.58,0.0,0.0
346,12808,36,27,455.65,16.88,26,3,0,151.88333333333333,50.45003303599844,50.45
347,12809,177,24,405.31,16.89,24,2,0,405.31,0.0,0.0
348,12811,261,28,458.85,16.39,26,2,0,229.425,24.289117933757893,34.349999999999994
349,12812,44,15,229.64,15.31,15,2,0,229.64,0.0,0.0
350,12814,101,1,85.92,85.92,1,1,0,85.92,0.0,0.0
351,12815,147,45,863.46,19.19,37,2,0,431.73,89.98640897380002,-127.26
352,12816,95,27,452.2,16.75,26,3,0,226.1,17.74838020778235,-25.099999999999994
353,12817,281,3,126.04,42.01,3,3,0,126.04,0.0,0.0
354,12818,261,13,1182.0800000000002,90.93,13,2,0,1182.0800000000002,0.0,0.0
355,12820,3,59,942.34,15.97,55,0,1,235.585,75.0494852303021,24.565999999999995
356,12821,214,6,92.72,15.45,6,0,1,92.72,0.0,0.0
357,12822,70,46,948.88,20.63,41,1,1,948.88,0.0,0.0
358,12823,74,5,1759.5,351.9,1,2,1,439.875,144.81216281790697,-22.95
359,12824,59,25,397.12,15.88,25,1,1,397.12,0.0,0.0
360,12826,2,91,1474.72,16.21,58,3,1,245.78666666666663,157.10443490451397,-21.06628571428572
361,12827,5,25,430.15,17.21,19,2,1,143.38333333333333,64.61705141317834,-53.15
362,12828,2,56,1018.71,18.19,46,4,1,254.6775,127.88791977743637,22.609
363,12829,336,11,293.0,26.64,9,4,1,146.5,85.91347391416552,121.5
364,12830,37,38,6814.64,179.33,13,1,1,1703.66,1132.1295970573922,-723.64
365,12831,262,9,215.05,23.89,9,1,1,215.05,0.0,0.0
366,12832,32,27,383.03,14.19,27,4,1,191.515,107.88328160563157,-152.57
367,12833,145,24,417.38,17.39,24,6,1,417.38,0.0,0.0
368,12834,282,18,312.38,17.35,18,2,1,312.38,0.0,0.0
369,12836,59,175,2612.86,14.93,148,1,1,653.215,206.33741064899823,-140.26600000000002
370,12837,173,12,134.1,11.18,12,6,1,134.1,0.0,0.0
371,12838,33,123,683.13,5.55,115,6,1,341.56500000000005,69.61466260781562,-98.45
372,12839,2,314,5591.42,17.81,95,3,1,559.142,261.4489486942591,39.06133333333334
373,12840,143,113,2726.77,24.13,67,2,1,681.6925,134.81339779487797,-98.53100000000002
374,12841,4,420,4022.35,9.58,229,6,1,309.41153846153844,143.65495744121017,-13.25626373626374
375,12842,70,34,1118.99,32.91,34,4,1,559.495,351.806836843743,497.53
376,12843,65,103,1702.26,16.53,69,1,1,340.452,314.2666579037617,-40.626000000000005
377,12844,29,52,325.96000000000004,6.27,47,0,1,162.98000000000002,16.82914139223983,-23.799999999999983
378,12845,267,27,354.09000000000003,13.11,26,1,1,177.04500000000002,158.32827937547984,223.91
379,12847,22,91,871.54,9.58,72,3,1,871.54,0.0,0.0
380,12849,31,49,1033.25,21.09,46,2,1,516.625,240.74864579058385,-340.47
381,12851,96,50,135.18,2.7,43,6,1,135.18,0.0,0.0
382,12852,294,17,311.55,18.33,17,4,1,311.55,0.0,0.0
383,12853,134,78,1957.1,25.09,66,3,1,652.3666666666667,363.8132258911615,322.3499999999999
384,12854,78,110,1324.5,12.04,95,1,1,441.5,64.72996910241812,62.11500000000001
385,12855,372,3,38.1,12.7,3,3,1,38.1,0.0,0.0
386,12856,7,314,2179.93,6.94,155,4,1,726.6433333333333,578.4676096665511,-570.1099999999999
387,12857,210,46,1106.4,24.05,37,3,1,553.2,351.2906488934768,-496.8
388,12863,52,5,521.2,104.24,5,1,1,521.2,0.0,0.0
389,12864,138,3,147.12,49.04,3,6,1,147.12,0.0,0.0
390,12865,26,95,1568.23,16.51,86,0,0,784.115,278.97483838152857,-394.53
391,12866,283,25,499.12,19.96,25,1,0,499.12,0.0,0.0
392,12867,26,538,4036.82,7.5,240,0,1,576.6885714285714,219.8464189253164,91.31071428571428
393,12868,185,107,1607.0600000000002,15.02,72,2,1,321.41200000000003,122.69213124728093,5.713
394,12871,84,11,380.64,34.6,8,4,1,190.32,82.4769349575989,116.64
395,12872,326,66,599.97,9.09,58,3,1,299.985,111.07940425659476,-157.09000000000003
396,12873,282,4,374.0,93.5,4,2,1,374.0,0.0,0.0
397,12875,143,2,343.2300000000001,171.62,1,1,1,171.61500000000004,172.73911557606172,-244.29000000000005
398,12876,57,83,2053.02,24.74,66,3,0,1026.51,509.2300195393042,720.1600000000002
399,12877,3,154,1535.77,9.97,100,1,1,139.61545454545455,74.19087671184866,6.728636363636364
400,12878,236,47,854.99,18.19,38,6,1,427.495,158.83739625793422,224.63000000000005
401,12879,44,10,573.22,57.32,7,4,1,286.61,312.6684765050676,-442.18
402,12881,275,7,298.0,42.57,7,2,1,298.0,0.0,0.0
403,12882,9,13,1463.04,112.54,12,2,1,1463.04,0.0,0.0
404,12883,24,42,703.47,16.75,39,1,1,351.735,85.0013061664349,120.21000000000004
405,12884,88,7,309.05,44.15,7,0,1,309.05,0.0,0.0
406,12885,63,71,1175.22,16.55,66,0,1,587.61,81.65669109142252,-115.48000000000002
407,12886,67,82,1378.4,16.81,75,2,1,689.2,121.3395236516116,-171.60000000000002
408,12888,214,5,354.12,70.82,4,1,1,177.06,135.3402379191052,-191.4
409,12890,24,82,380.47,4.64,78,1,1,380.47,0.0,0.0
410,12891,185,3,331.0,110.33,2,1,1,110.33333333333331,83.91861136442462,21.5
411,12893,30,34,188.14,5.53,27,2,1,188.14,0.0,0.0
412,12895,42,22,372.8,16.95,22,2,1,186.4,115.11698397716997,-162.8
413,12897,204,4,216.5,54.12,3,3,1,108.25,29.062088706767103,-41.10000000000001
414,12901,8,116,17654.54,152.19,30,2,1,1765.4540000000002,836.4407635424969,-159.74484848484852
415,12902,264,10,138.68,13.87,10,6,1,138.68,0.0,0.0
416,12904,18,72,509.58,7.08,59,0,1,254.79,14.283556979968251,20.19999999999999
417,12906,11,63,2919.81,46.35,55,3,1,1459.9050000000002,674.134391979819,-953.37
418,12908,176,2,750.0,375.0,1,0,1,375.0,80.61017305526642,114.0
419,12909,39,91,2178.67,23.94,78,3,1,544.6675,277.831213434224,-204.233
420,12910,23,75,3075.04,41.0,48,3,1,512.5066666666667,132.6265407324894,-18.78742857142857
421,12912,2,24,1662.3,69.26,17,3,1,554.1,243.3964987422785,243.09
422,12913,4,50,2483.63,49.67,37,3,1,496.726,358.73709019280403,100.33000000000004
423,12915,148,22,363.65,16.53,19,3,1,181.825,25.20835674930041,-35.650000000000006
424,12916,138,107,3006.15,28.09,53,6,1,751.5375,94.97489962265472,-29.80700000000001
425,12917,128,2,594.0,297.0,2,2,1,594.0,0.0,0.0
426,12919,8,50,1335.19,26.7,34,1,1,267.038,207.2480728981575,71.62400000000001
427,12920,17,28,164.23,5.87,27,1,1,164.23,0.0,0.0
428,12921,9,720,16587.09,23.04,233,2,1,1507.9172727272728,1040.246164079358,188.84618181818183
429,12922,161,28,405.38,14.48,28,4,1,405.38,0.0,0.0
430,12923,64,28,175.72,6.28,27,3,1,175.72,0.0,0.0
431,12924,88,29,925.75,31.92,21,0,1,231.4375,130.08727362172417,80.61500000000001
432,12925,4,45,694.05,15.42,42,0,1,347.025,30.101535675111304,-42.56999999999999
433,12928,35,84,2062.7,24.56,59,1,1,412.54,103.4242128323924,34.673999999999985
434,12929,311,8,117.85,14.73,8,1,1,117.85,0.0,0.0
435,12930,78,25,415.8,16.63,20,1,1,207.9,19.318157262016477,-27.319999999999997
436,12933,24,106,607.53,5.73,102,1,1,202.51,79.48361906707571,69.645
437,12935,2,129,2160.7,16.75,80,0,1,360.1166666666666,61.79111349269138,-26.72514285714286
438,12936,17,62,1063.9,17.16,56,3,1,531.95,376.9020565080536,-533.02
439,12937,15,120,1504.27,12.54,81,3,1,376.0675,219.1119194042168,156.86100000000002
440,12938,25,9,114.14,12.68,9,0,1,114.14,0.0,0.0
441,12939,64,47,11581.8,246.42,21,0,1,1930.3,960.8859484454956,-145.2857142857143
442,12940,54,99,913.54,9.23,87,6,1,456.77,135.0573952066306,191.0
443,12942,131,75,683.9,9.12,68,6,1,227.96666666666667,79.41346380389997,14.314999999999998
444,12944,35,30,604.51,20.15,29,4,1,302.255,21.64453857212023,30.610000000000014
445,12945,288,23,462.95,20.13,23,3,1,462.95,0.0,0.0
446,12947,143,97,1603.99,16.54,83,1,1,320.798,74.74674655127137,-11.672000000000004
447,12948,16,116,2064.95,17.8,82,4,1,412.99,135.7004672062702,-56.42900000000001
448,12949,30,215,4167.22,19.38,166,4,1,1041.805,399.1830391771006,-196.71799999999996
449,12950,2,23,1843.0,80.13,13,3,1,921.5,862.5288516913507,1219.8000000000002
450,12951,8,63,1064.07,16.89,53,3,1,212.814,89.05004957887446,-1.5890000000000044
451,12952,5,79,1387.79,17.57,64,3,1,462.5966666666666,234.88666082460563,-216.90499999999997
452,12953,9,17,329.85,19.4,17,2,1,329.85,0.0,0.0
453,12955,1,180,4757.16,26.43,81,2,1,594.645,534.9548831977729,124.62142857142857
454,12956,306,19,108.07,5.69,19,6,1,108.07,0.0,0.0
455,12957,9,238,4017.54,16.88,208,3,1,669.59,408.46661503726347,194.35428571428568
456,12962,7,16,266.39,16.65,15,3,1,133.195,52.81380548682321,-74.68999999999998
457,12963,8,95,1856.63,19.54,75,2,1,371.326,292.2975838593265,41.08400000000002
458,12965,89,109,771.91,7.08,108,6,1,771.91,0.0,0.0
459,12966,9,10,160.18,16.02,10,2,1,160.18,0.0,0.0
460,12967,358,19,1660.9,87.42,19,4,1,1660.9,0.0,0.0
461,12968,112,5,135.95,27.19,5,4,1,135.95,0.0,0.0
462,12970,7,151,452.24,2.99,116,4,1,226.12,286.1236879393245,404.64
463,12971,3,305,11189.91,36.69,94,2,1,860.7623076923077,544.4092500921503,18.820989010989013
464,12974,197,8,144.8,18.1,8,3,1,144.8,0.0,0.0
465,12976,211,22,738.6,33.57,22,3,1,738.6,0.0,0.0
466,12977,156,9,39.24,4.36,9,2,1,39.24,0.0,0.0
467,12980,157,20,7374.900000000001,368.74,6,3,1,1053.557142857143,432.7121209963303,71.89285714285714
468,12981,29,20,372.22,18.61,12,4,1,186.11,1.5132085117392322,-2.140000000000015
469,12982,242,28,390.54,13.95,28,0,1,390.54,0.0,0.0
470,12984,18,4,97.5,24.38,4,0,1,97.5,0.0,0.0
471,12985,0,76,1239.38,16.31,73,4,1,619.69,190.4804247160322,-269.38
472,12987,73,28,558.7,19.95,27,1,1,279.35,35.284628381208734,-49.900000000000006
473,12988,292,92,535.32,5.82,75,6,1,535.32,0.0,0.0
474,12989,3,64,6924.11,108.19,41,3,1,629.4645454545454,392.0499344053927,3.3795454545454526
475,12990,31,13,409.5,31.5,8,1,1,136.5,35.3399207695773,24.05
476,12991,23,31,503.76,16.25,31,4,1,251.88,73.08655690344156,-103.36
477,12993,23,27,414.76,15.36,26,0,1,103.69,66.99871939074656,-5.692000000000001
478,12994,4,61,974.42,15.97,52,2,1,324.8066666666667,30.079787787372,-11.825000000000015
479,12995,85,3,211.32,70.44,3,3,1,211.32,0.0,0.0
480,12997,22,59,1226.89,20.79,45,6,1,306.7225,3.2422870014852005,1.9849999999999963
481,12999,196,28,455.88,16.28,25,4,1,227.94,130.58848034953158,-184.68
482,13000,106,31,534.85,17.25,30,4,1,178.28333333333333,92.49035751543693,-62.715
483,13001,4,339,9818.82,28.96,166,2,1,1090.9800000000002,617.5363431005499,-169.19533333333337
484,13002,318,7,120.95,17.28,7,1,1,120.95,0.0,0.0
485,13003,105,6,149.05,24.84,4,0,1,49.68333333333334,17.052883431646784,0.4749999999999978
486,13004,11,404,5655.91,14.0,277,4,1,514.1736363636363,221.4272246257324,15.557090909090912
487,13005,173,26,513.7,19.76,21,3,1,256.85,91.64103884177656,-129.59999999999997
488,13006,56,4,81.57,20.39,4,4,1,81.57,0.0,0.0
489,13008,323,14,229.47,16.39,14,3,1,229.47,0.0,0.0
490,13011,372,3,50.55,16.85,3,3,1,50.55,0.0,0.0
491,13012,9,89,1661.84,18.67,67,2,1,332.36800000000005,96.61197839812618,2.086999999999992
492,13013,1,219,4810.9400000000005,21.97,155,4,1,534.548888888889,409.5958929678264,-87.58800000000002
493,13014,10,109,3466.28,31.8,67,3,1,577.7133333333333,301.3535662086425,15.520000000000016
494,13015,53,176,3346.28,19.01,156,0,1,1115.4266666666665,416.78724624601136,301.935
495,13016,73,47,789.89,16.81,39,0,1,394.945,42.85774200771665,-60.610000000000014
496,13017,7,1,204.0,204.0,1,4,1,204.0,0.0,0.0
497,13018,16,458,7277.7,15.89,313,3,1,727.7700000000001,465.8965462417596,-1.0658181818181809
498,13021,4,131,2616.38,19.97,101,0,1,373.7685714285714,170.85723615820035,50.97821428571429
499,13023,64,38,599.9,15.79,35,1,1,299.95,12.091525958289978,17.100000000000023
500,13026,1,40,975.36,24.38,32,3,1,195.072,101.88093992499284,24.359999999999992
501,13027,113,26,6912.0,265.85,6,2,1,1382.4,601.8212359164472,134.4
502,13028,22,45,661.3199999999999,14.7,40,1,1,330.66,35.751318856791826,-50.56
503,13029,30,10,1247.5,124.75,8,6,1,415.8333333333333,50.79934382778317,45.900000000000006
504,13030,11,99,799.48,8.08,76,0,1,399.74,39.59797974644666,-56.0
505,13032,52,71,1010.18,14.23,55,1,1,505.09,12.430937213259474,17.579999999999984
506,13033,357,11,190.55,17.32,11,4,1,190.55,0.0,0.0
507,13034,54,37,642.77,17.37,37,6,1,321.385,219.94556428807564,311.05
508,13035,73,27,921.88,34.14,23,1,1,460.94,180.93448317001375,255.88
509,13037,138,48,881.07,18.36,44,2,1,293.69,39.21989673622306,26.664999999999992
510,13038,80,28,908.46,32.44,24,1,1,302.82,99.9454811384687,-39.19999999999999
511,13040,8,43,676.99,15.74,38,3,1,338.495,49.84395700583974,70.49000000000001
512,13043,273,13,516.42,39.72,13,4,1,516.42,0.0,0.0
513,13044,291,33,560.47,16.98,33,0,1,560.47,0.0,0.0
514,13045,99,18,305.28000000000003,16.96,18,3,1,305.28000000000003,0.0,0.0
515,13046,30,35,629.31,17.98,33,2,1,314.655,165.37106291609786,233.87
516,13047,56,171,3232.59,18.9,105,2,1,461.79857142857145,71.05493964263883,23.755714285714287
517,13048,14,136,1835.91,13.5,77,4,1,458.9775,17.611763824217064,-7.743
518,13049,64,14,656.6800000000001,46.91,14,1,1,328.34000000000003,246.8651194478475,349.12
519,13050,14,402,5833.11,14.51,245,1,1,583.311,265.14809293633965,-10.72842424242425
520,13052,212,18,348.15000000000003,19.34,18,2,1,348.15000000000003,0.0,0.0
521,13055,78,76,1214.41,15.98,74,3,1,607.2049999999999,371.0118570207696,524.6899999999999
522,13058,24,8,271.40000000000003,33.93,5,0,1,90.46666666666664,43.07587298399572,43.07499999999999
523,13059,249,8,183.4,22.92,8,0,1,183.4,0.0,0.0
524,13060,253,15,307.53000000000003,20.5,15,3,1,307.53000000000003,0.0,0.0
525,13061,72,10,248.61,24.86,10,2,1,248.61,0.0,0.0
526,13062,191,11,346.98,31.54,11,2,1,346.98,0.0,0.0
527,13064,12,69,1119.49,16.22,51,6,1,279.8725,124.15417763812862,-5.128999999999993
528,13065,373,14,205.86,14.7,14,2,1,205.86,0.0,0.0
529,13066,24,48,470.8,9.81,48,0,1,470.8,0.0,0.0
530,13067,82,15,115.46,7.7,14,6,1,115.46,0.0,0.0
531,13068,10,2,344.0,172.0,1,0,1,172.0,9.899494936611664,14.0
532,13069,0,425,4436.12,10.44,281,3,1,341.24,162.62098147738092,-21.91368131868132
533,13070,192,9,228.8,25.42,9,1,1,228.8,0.0,0.0
534,13072,266,7,177.15,25.31,7,4,1,177.15,0.0,0.0
535,13075,129,22,919.61,41.8,22,1,1,919.61,0.0,0.0
536,13077,1,112,729.27,6.51,99,1,1,243.09000000000003,82.89324882039551,-80.94500000000001
537,13078,3,358,12627.94,35.27,95,2,1,971.38,453.8446905421868,63.57857142857144
538,13079,4,6,220.1,36.68,2,4,1,55.025000000000006,62.585108718714665,-11.230000000000002
539,13080,179,6,58.08,9.68,6,0,1,58.08,0.0,0.0
540,13082,126,73,3613.63,49.5,63,1,1,602.2716666666666,436.8271536622542,-9.179714285714288
541,13083,4,18,303.75,16.88,15,6,1,151.875,57.29686247954594,-81.02999999999999
542,13085,157,22,416.08,18.91,17,3,1,208.04,99.07980217985909,-140.12000000000003
543,13090,8,154,8895.82,57.77,97,1,1,889.582,611.9914469409591,85.21527272727272
544,13091,28,21,345.82,16.47,21,4,1,345.82,0.0,0.0
545,13092,70,25,477.83,19.11,19,2,1,95.566,60.5331667765697,-36.41400000000001
546,13093,275,159,7832.47,49.26,97,3,1,1958.1175,1467.2204158970114,-1128.649
547,13094,21,24,1927.32,80.31,4,2,1,192.73200000000003,96.79118058996904,5.09890909090909
548,13095,70,6,74.39999999999999,12.4,6,4,1,74.39999999999999,0.0,0.0
549,13097,32,423,6010.42,14.21,214,4,1,667.8244444444445,221.31605788504768,22.047666666666665
550,13099,99,1,207.36,207.36,1,3,1,207.36,0.0,0.0
551,13101,234,8,101.19,12.65,8,1,1,101.19,0.0,0.0
552,13102,1,304,6424.09,21.13,140,3,1,535.3408333333333,217.23821890677496,-27.65555944055944
553,13103,39,8,243.94,30.49,8,0,1,243.94,0.0,0.0
554,13104,3,20,1098.48,54.92,14,3,1,183.08,85.94817415163628,40.93028571428572
555,13106,133,1,76.5,76.5,1,4,1,76.5,0.0,0.0
556,13107,44,58,1531.62,26.41,54,0,1,382.905,190.56489174731703,-122.41
557,13108,372,10,350.06,35.01,10,3,1,350.06,0.0,0.0
558,13109,59,47,786.54,16.73,41,1,1,393.27,33.12088163077789,46.839999999999975
559,13110,31,145,1488.67,10.27,109,1,1,297.73400000000004,99.06810500862528,-31.588000000000008
560,13113,0,200,12245.96,61.23,95,2,1,1113.269090909091,972.7518787795224,-42.92981818181819
561,13115,11,120,2294.78,19.12,88,2,1,764.9266666666666,230.6033053391328,-189.495
562,13116,138,30,501.14,16.7,30,6,1,501.14,0.0,0.0
563,13117,21,76,984.91,12.96,66,4,1,140.70142857142858,111.68386819181056,-27.60107142857143
564,13118,19,79,1197.81,15.16,68,6,1,299.4525,129.04739294150812,38.321000000000005
565,13120,238,1,30.6,30.6,1,4,1,30.6,0.0,0.0
566,13121,269,50,283.73,5.67,50,1,1,283.73,0.0,0.0
567,13122,94,55,922.39,16.77,54,2,1,461.1950000000001,625.7541460110352,-884.95
568,13124,89,235,3866.33,16.45,185,4,1,1288.7766666666666,30.883465371187448,17.94500000000005
569,13126,4,140,2099.64,15.0,124,2,1,349.94000000000005,101.2604528925286,16.271428571428572
570,13127,77,15,259.17,17.28,15,4,1,259.17,0.0,0.0
571,13130,94,2,64.0,32.0,2,1,1,64.0,0.0,0.0
572,13131,23,44,1073.3,24.39,30,3,1,357.7666666666667,78.44598991238068,-11.900000000000006
573,13132,261,3,77.3,25.77,3,2,1,77.3,0.0,0.0
574,13133,273,7,109.8,15.69,7,4,1,54.9,3.606244584051389,5.099999999999994
575,13134,85,98,1793.58,18.3,94,3,1,597.86,280.93862176639226,191.07
576,13135,196,1,3096.0,3096.0,1,4,1,3096.0,0.0,0.0
577,13136,56,127,2607.61,20.53,94,2,1,651.9025,196.3275518744121,-7.561000000000007
578,13137,10,704,3650.41,5.19,345,6,1,521.4871428571429,316.25675627640936,100.28678571428571
579,13138,22,63,962.39,15.28,31,3,1,160.39833333333334,40.31602382014708,-10.464857142857143
580,13139,16,170,5064.9400000000005,29.79,132,2,1,1012.988,634.4148435527026,325.48600000000005
581,13140,108,46,423.72,9.21,40,1,1,211.86,74.03407999023152,104.7
582,13141,84,135,2388.75,17.69,113,4,1,597.1875,271.11345317351305,123.335
583,13142,19,23,307.09000000000003,13.35,23,6,1,307.09000000000003,0.0,0.0
584,13144,332,3,110.95,36.98,3,1,1,110.95,0.0,0.0
585,13145,39,6,618.52,103.09,5,4,1,154.63,94.85493977648186,-56.148
586,13146,26,17,228.91,13.47,16,6,1,228.91,0.0,0.0
587,13147,10,4,712.8,178.2,1,3,1,237.6,205.7676359391826,178.2
588,13148,29,319,3707.12,11.62,231,6,1,617.8533333333334,312.5264779609348,104.33085714285713
589,13149,14,86,1676.06,19.49,76,2,1,419.015,133.57120984703255,24.36600000000001
590,13151,295,74,1257.87,17.0,73,3,1,1257.87,0.0,0.0
591,13153,5,15,486.22,32.41,15,6,1,486.22,0.0,0.0
592,13155,33,85,971.76,11.43,67,0,1,242.94,129.26355918561634,-74.752
593,13157,49,87,1741.22,20.01,69,4,1,435.305,297.5016989867453,208.574
594,13158,94,79,1201.06,15.2,59,1,1,300.265,31.891959801805875,22.83600000000001
595,13159,8,121,1437.85,11.88,114,3,1,479.2833333333333,322.60024090712227,-284.515
596,13160,22,4,91.8,22.95,4,3,1,91.8,0.0,0.0
597,13161,313,8,112.75,14.09,8,6,1,112.75,0.0,0.0
598,13162,122,79,1688.29,21.37,74,6,1,422.0725,317.37648331017425,-165.59099999999998
599,13165,46,42,1021.48,24.32,40,0,1,510.74,220.75873708644008,312.19999999999993
600,13166,283,41,417.2,10.18,39,1,1,417.2,0.0,0.0
601,13167,18,64,779.33,12.18,50,0,1,194.8325,51.494839466364645,-27.827
602,13168,36,131,1319.19,10.07,102,1,1,329.7975,220.3366943830888,-93.457
603,13169,63,13,712.88,54.84,11,4,1,356.44,210.3784095386216,-297.52
604,13170,26,32,116.01,3.63,29,6,1,116.01,0.0,0.0
605,13171,21,46,468.41,10.18,37,4,1,156.13666666666666,34.329786386363295,27.585000000000008
606,13173,4,43,353.65000000000003,8.22,41,1,1,176.825,15.393714626431157,21.77000000000001
607,13174,16,313,2813.03,8.99,227,6,1,937.6766666666668,414.34048490744095,-353.605
608,13176,46,72,492.84,6.84,66,0,1,492.84,0.0,0.0
609,13177,64,17,282.45,16.61,17,3,1,282.45,0.0,0.0
610,13178,26,265,5725.47,21.61,95,1,1,715.68375,260.5245314436408,24.27511904761904
611,13182,45,11,121.18,11.02,11,1,1,121.18,0.0,0.0
612,13183,7,94,3957.78,42.1,51,6,1,494.7225,160.34837054274763,-15.025476190476178
613,13184,14,180,1700.29,9.45,137,0,1,283.38166666666666,146.99574244401322,-25.34314285714285
614,13185,267,1,71.4,71.4,1,3,1,71.4,0.0,0.0
615,13186,39,79,1575.89,19.95,69,2,1,525.2966666666667,401.4970448625162,-357.19500000000005
616,13187,337,37,236.02,6.38,37,3,1,236.02,0.0,0.0
617,13188,11,2,114.6,57.3,2,0,1,114.6,0.0,0.0
618,13189,18,29,260.68,8.99,29,1,1,130.34,4.723473298326143,6.680000000000007
619,13192,95,63,911.94,14.48,57,2,1,455.97,11.808683245815356,-16.69999999999999
620,13193,61,29,117.88,4.06,22,6,1,117.88,0.0,0.0
621,13194,135,3,60.7,20.23,3,2,1,60.7,0.0,0.0
622,13196,11,110,1797.78,16.34,97,4,1,599.26,438.5355261549513,-150.64999999999998
623,13198,10,226,3401.24,15.05,199,0,1,566.8733333333333,226.03719629005013,-38.99657142857144
624,13199,3,118,9802.12,83.07,47,3,1,754.0092307692307,690.3358450114642,63.9312087912088
625,13200,19,46,870.09,18.92,42,4,1,290.03000000000003,41.073605880175634,-38.11999999999999
626,13203,9,57,869.46,15.25,56,0,1,217.365,119.73126366993708,24.476
627,13207,15,8,250.26,31.28,7,1,1,125.13000000000002,102.37491978018836,-144.78000000000003
628,13208,59,147,1199.42,8.16,123,1,1,239.884,100.40038112477464,32.13800000000001
629,13209,30,321,5891.61,18.35,255,1,1,981.935,756.9611575437673,222.89342857142856
630,13210,93,22,353.48,16.07,22,2,1,353.48,0.0,0.0
631,13211,10,56,1197.42,21.38,45,0,1,399.14,341.3087775021323,100.04
632,13212,19,142,788.08,5.55,128,6,1,394.04,145.05588509260835,205.14
633,13213,56,90,1520.58,16.9,82,4,1,380.145,176.00006562498777,70.03600000000002
